"ano","cidade","pais","total"
"2021","Boa Vista","BRA - Brasil","834060.00"
"2021","São Bernardo do Campo","BRA - Brasil","808700.00"
"2021","Lajeado","BRA - Brasil","805226.00"
"2021","Marília","BRA - Brasil","756904.00"
"2021","Anápolis","BRA - Brasil","744612.00"
"2021","Stockholm","SUE - Suécia","692207.86"
"2021","Cáceres","BRA - Brasil","687576.50"
"2021","Santarém","BRA - Brasil","673980.00"
"2021","Lorena","BRA - Brasil","665728.00"
"2021","Santa Cruz do Sul","BRA - Brasil","626612.00"
"2021","Edinburgh","ESC - Escócia","606941.99"
"2021","Canoas","BRA - Brasil","597900.00"
"2021","Pirassununga","BRA - Brasil","546076.00"
"2021","Jaraguá do Sul","BRA - Brasil","543000.00"
"2021","Ilha Solteira","BRA - Brasil","537170.00"
"2021","Franca","BRA - Brasil","535800.00"
"2021","Glasgow","ESC - Escócia","532078.10"
"2021","Crato","BRA - Brasil","522500.00"
"2021","Chapecó","BRA - Brasil","512200.00"
"2021","Bragança","BRA - Brasil","511660.00"
"2021","Assis","BRA - Brasil","506696.00"
"2021","Garanhuns","BRA - Brasil","492700.00"
"2021","Joinville","BRA - Brasil","469911.08"
"2021","Tubarão","BRA - Brasil","468376.00"
"2021","Bragança Paulista","BRA - Brasil","453000.00"
"2021","Guaratinguetá","BRA - Brasil","442500.00"
"2021","Sobral","BRA - Brasil","439900.00"
"2021","Melbourne","AUS - Austrália","436915.68"
"2021","Ijuí","BRA - Brasil","432600.00"
"2021","Berlin","RFA - Alemanha","427643.63"
"2021","Camaçari","BRA - Brasil","419500.00"
"2021","Santos","BRA - Brasil","405596.00"
"2021","São Mateus","BRA - Brasil","402950.00"
"2021","Paulínia","BRA - Brasil","393200.00"
"2021","Olinda","BRA - Brasil","388500.00"
"2021","Marabá","BRA - Brasil","383800.00"
"2021","Arraial do Cabo","BRA - Brasil","381658.00"
"2021","Irvine","EUA - Estados Unidos","376550.00"
"2021","Itabuna","BRA - Brasil","374592.00"
"2021","Sorocaba","BRA - Brasil","372200.00"
"2021","Bento Gonçalves","BRA - Brasil","368900.00"
"2021","Santo Ângelo","BRA - Brasil","364483.00"
"2021","Southampton","ING - Inglaterra","359530.35"
"2021","Lisboa","POR - Portugal","341036.74"
"2021","Santa Rita do Sapucaí","BRA - Brasil","338284.00"
"2021","Jacareí","BRA - Brasil","332000.00"
"2021","Guarulhos","BRA - Brasil","327700.00"
"2021","Linköping","SUE - Suécia","320903.75"
"2021","Guimarães","POR - Portugal","316349.73"
"2021","Limeira","BRA - Brasil","310000.00"
"2021","Barreiras","BRA - Brasil","305200.00"
"2021","Mauá","BRA - Brasil","304500.00"
"2021","Coimbra","POR - Portugal","303076.40"
"2021","Porto","POR - Portugal","299245.58"
"2021","Birmingham","ING - Inglaterra","297684.11"
"2021","Sete Lagoas","BRA - Brasil","295020.00"
"2021","Strasbourg","FRA - França","288777.24"
"2021","Zurich","SUI - Suiça","288764.41"
"2021","Diadema","BRA - Brasil","280900.00"
"2021","Juazeiro do Norte","BRA - Brasil","275500.00"
"2021","Vila Velha","BRA - Brasil","275100.00"
"2021","Paracuru","BRA - Brasil","274600.00"
"2021","Madrid","ESP - Espanha","264514.02"
"2021","Rio Verde","BRA - Brasil","260600.00"
"2021","Itu","BRA - Brasil","260500.00"
"2021","Rondonópolis","BRA - Brasil","255900.00"
"2021","Toronto","CAN - Canadá","252530.70"
"2021","Maputo","MBQ - Moçambique","249024.00"
"2021",NULL,"ESP - Espanha","239332.00"
"2021","New York","EUA - Estados Unidos","231806.90"
"2021","Itaguaí","BRA - Brasil","228500.00"
"2021","São Vicente","BRA - Brasil","227343.91"
"2021","Nanterre","FRA - França","225735.79"
"2021","San Diego","EUA - Estados Unidos","219955.72"
"2021","Araçatuba","BRA - Brasil","217900.00"
"2021","Ithaca","EUA - Estados Unidos","215531.15"
"2021","Chicago","EUA - Estados Unidos","212749.64"
"2021","Winnipeg","CAN - Canadá","207851.71"
"2021","Jataí","BRA - Brasil","202600.00"
"2021","Taubaté","BRA - Brasil","201500.00"
"2021","Aveiro","POR - Portugal","197644.75"
"2021","Catalão","BRA - Brasil","194258.00"
"2021","Areia","BRA - Brasil","194092.00"
"2021","Milan","ITA - Itália","190271.98"
"2021","Toulouse","FRA - França","185398.58"
"2021","Cadiz","ESP - Espanha","184298.36"
"2021","Joaçaba","BRA - Brasil","183600.00"
"2021","Marseille","FRA - França","183262.42"
"2021","Foz do Iguaçu","BRA - Brasil","175100.00"
"2021","Mogi das Cruzes","BRA - Brasil","173000.00"
"2021","Araras","BRA - Brasil","169200.00"
"2021","Redenção","BRA - Brasil","164500.00"
"2021","Nova Odessa","BRA - Brasil","162900.00"
"2021","Barretos","BRA - Brasil","161900.00"
"2021","Paranavaí","BRA - Brasil","160150.00"
"2021","Buenos Aires","ARG - Argentina","160096.00"
"2021","Umuarama","BRA - Brasil","157600.00"
"2021",NULL,"ING - Inglaterra","156068.13"
"2021","Vitória de Santo Antão","BRA - Brasil","155028.00"
"2021","Wageningen","HOL - Holanda","154636.61"
"2021","Santo Antônio de Goiás","BRA - Brasil","153800.00"
"2021","Barueri","BRA - Brasil","153500.00"
"2021","Caruaru","BRA - Brasil","151300.00"
"2021","Gif-sur-Yvette","FRA - França","150781.73"
"2021","Santa Luzia do Itanhy","BRA - Brasil","145987.52"
"2021","Stuttgart","RFA - Alemanha","145332.00"
"2021","Bochum","RFA - Alemanha","144563.06"
"2021","Edmonton","CAN - Canadá","144104.54"
"2021","Vienna","AUT - Austria","143192.27"
"2021","Montreal","CAN - Canadá","139862.03"
"2021","Duque de Caxias","BRA - Brasil","139800.00"
"2021","JONKOPING","SUE - Suécia","139554.02"
"2021","Liverpool","ING - Inglaterra","138225.92"
"2021","Parnaíba","BRA - Brasil","137000.00"
"2021","Lausanne","SUI - Suiça","136544.24"
"2021","Darmstadt","RFA - Alemanha","134469.38"
"2021","Graz","AUT - Austria","132976.41"
"2021","Gent","BEL - Bélgica","132945.97"
"2021","Linhares","BRA - Brasil","132350.00"
"2021","Nova Friburgo","BRA - Brasil","130800.00"
"2021","Mainz","RFA - Alemanha","130579.76"
"2021","Champaign","EUA - Estados Unidos","128126.84"
"2021","Itatiba","BRA - Brasil","127500.00"
"2021","Colombo","BRA - Brasil","126200.00"
"2021","MADISON WI","EUA - Estados Unidos","125707.25"
"2021","Braunschweig","RFA - Alemanha","125547.22"
"2021","Karlskrona","SUE - Suécia","121724.60"
"2021","Göttingen","RFA - Alemanha","120766.11"
"2021","Jacarezinho","BRA - Brasil","120000.00"
"2021","São Caetano do Sul","BRA - Brasil","118500.00"
"2021","Hannover","RFA - Alemanha","118325.06"
"2021","Belém do São Francisco","BRA - Brasil","113400.00"
"2021","Gainesville","EUA - Estados Unidos","113158.16"
"2021","Manchester","ING - Inglaterra","112728.84"
"2021","Cerdanyola del Valles","ESP - Espanha","109984.98"
"2021","Contagem","BRA - Brasil","104000.00"
"2021","Pouso Alegre","BRA - Brasil","103500.00"
"2021","Arcoverde","BRA - Brasil","101700.00"
"2021","São José dos Pinhais","BRA - Brasil","99000.00"
"2021","Heidelberg","RFA - Alemanha","98154.57"
"2021","Valladolid","ESP - Espanha","98152.68"
"2021","Arapiraca","BRA - Brasil","97000.00"
"2021",NULL,"RFA - Alemanha","96898.12"
"2021","Freiburg","RFA - Alemanha","96898.12"
"2021","Tampa","EUA - Estados Unidos","94704.41"
"2021","Oxford","ING - Inglaterra","94049.11"
"2021","Jandira","BRA - Brasil","93000.00"
"2021","Montpellier","FRA - França","92359.18"
"2021","Denver","EUA - Estados Unidos","91875.61"
"2021","Brussels","BEL - Bélgica","91858.28"
"2021","Concórdia","BRA - Brasil","90700.00"
"2021","Urutaí","BRA - Brasil","90517.00"
"2021","Corumbá","BRA - Brasil","86750.00"
"2021","San Vicente del Raspeig","ESP - Espanha","84651.43"
"2021","Janaúba","BRA - Brasil","84000.00"
"2021","Gotemburgo","SUE - Suécia","83561.84"
"2021","Grenoble","FRA - França","83025.33"
"2021","Serra Talhada","BRA - Brasil","82500.00"
"2021","Bologna","ITA - Itália","81383.39"
"2021","Bangkok","TAI - Tailândia","81010.21"
"2021","Zaragoza","ESP - Espanha","80719.44"
"2021","Leiden","HOL - Holanda","80141.74"
"2021","São João da Boa Vista","BRA - Brasil","77800.00"
"2021","Campo Mourão","BRA - Brasil","77250.00"
"2021","Evanston","EUA - Estados Unidos","76611.72"
"2021",NULL,"CHN - China","74921.42"
"2021","Valencia","ESP - Espanha","73218.18"
"2021","Columbus","EUA - Estados Unidos","72447.86"
"2021","Munster","RFA - Alemanha","72084.30"
"2021","Cruz Alta","BRA - Brasil","71300.00"
"2021","Imperatriz","BRA - Brasil","71200.00"
"2021","Picuí","BRA - Brasil","70000.00"
"2021","Athens","EUA - Estados Unidos","69200.60"
"2021","Maynooth","IRL - Irlanda","68935.27"
"2021","Volta Redonda","BRA - Brasil","68500.00"
"2021","Macaíba","BRA - Brasil","68100.00"
"2021","Córdoba","ESP - Espanha","66901.13"
"2021","Cordeirópolis","BRA - Brasil","66600.00"
"2021","Dracena","BRA - Brasil","66000.00"
"2021",NULL,"DIN - Dinamarca","65829.49"
"2021","Barcelona","ESP - Espanha","65161.56"
"2021","Indaiatuba","BRA - Brasil","65000.00"
"2021","São Raimundo Nonato","BRA - Brasil","64800.00"
"2021","Berkeley","EUA - Estados Unidos","64630.17"
"2021","Newcastle","ING - Inglaterra","63468.35"
"2021","Hamilton","CAN - Canadá","62905.69"
"2021","Nova Iguaçu","BRA - Brasil","62400.00"
"2021","East Lansing","EUA - Estados Unidos","61515.54"
"2021","Olímpia","BRA - Brasil","61500.00"
"2021","Starkville","EUA - Estados Unidos","61256.25"
"2021","Puebla","MEX - México","61059.19"
"2021","Davis","EUA - Estados Unidos","60231.11"
"2021","Ames","EUA - Estados Unidos","59653.70"
"2021",NULL,"EUA - Estados Unidos","59653.70"
"2021","Delft","HOL - Holanda","58719.04"
"2021","Teófilo Otoni","BRA - Brasil","58700.00"
"2021","Huntington","EUA - Estados Unidos","57829.85"
"2021","West Lafayette","EUA - Estados Unidos","57829.85"
"2021","Apucarana","BRA - Brasil","57800.00"
"2021","Tupã","BRA - Brasil","57600.00"
"2021","Dunedin","NZL - Nova Zelândia","56368.73"
"2021","Golden","EUA - Estados Unidos","55678.64"
"2021","Macaé","BRA - Brasil","55000.00"
"2021","Fort Collins","EUA - Estados Unidos","54954.52"
"2021","Aracruz","BRA - Brasil","54600.00"
"2021","Colatina","BRA - Brasil","54600.00"
"2021","Piúma","BRA - Brasil","54600.00"
"2021","Capivari","BRA - Brasil","54000.00"
"2021","Los Angeles","EUA - Estados Unidos","53704.40"
"2021","Columbia","EUA - Estados Unidos","52820.31"
"2021","Lages","BRA - Brasil","52800.00"
"2021","Utrecht","HOL - Holanda","52621.64"
"2021","Três Lagoas","BRA - Brasil","52200.00"
"2021","Dublin","IRL - Irlanda","51704.39"
"2021","Málaga","ESP - Espanha","49543.19"
"2021","Elche","ESP - Espanha","49543.19"
"2021","Swansea","GAL - Gales","49235.07"
"2021","Stanford","EUA - Estados Unidos","48865.58"
"2021","Valinhos","BRA - Brasil","48500.00"
"2021","Copenhagen","DIN - Dinamarca","48246.87"
"2021","Troy","EUA - Estados Unidos","48044.37"
"2021","Boston","EUA - Estados Unidos","47549.78"
"2021","Baltimore","EUA - Estados Unidos","47425.00"
"2021","Padova","ITA - Itália","47255.41"
"2021","Hamburg","RFA - Alemanha","47173.33"
"2021","Durham","ING - Inglaterra","46751.00"
"2021","Nottingham","ING - Inglaterra","46644.77"
"2021","Toledo","ESP - Espanha","45436.68"
"2021","Aarhus","DIN - Dinamarca","45398.92"
"2021","Athlone","IRL - Irlanda","44089.00"
"2021","Plouzane","FRA - França","43257.39"
"2021","Araranguá","BRA - Brasil","43196.00"
"2021","Cornélio Procópio","BRA - Brasil","42800.00"
"2021","Boulder","EUA - Estados Unidos","42255.09"
"2021","Várzea Grande","BRA - Brasil","42000.00"
"2021","Vancouver","CAN - Canadá","41091.05"
"2021","Bethesda","EUA - Estados Unidos","40931.73"
"2021","Igarapé-Miri","BRA - Brasil","40000.00"
"2021","Manhattan","EUA - Estados Unidos","39420.23"
"2021","Limoeiro do Norte","BRA - Brasil","39130.00"
"2021","Austin","EUA - Estados Unidos","39068.65"
"2021","Serra","BRA - Brasil","38700.00"
"2021","Salt Lake City","EUA - Estados Unidos","38070.59"
"2021","Raleigh","EUA - Estados Unidos","37901.18"
"2021","Acaraú","BRA - Brasil","37800.00"
"2021","Oldenburg","RFA - Alemanha","37375.82"
"2021","Sinop","BRA - Brasil","37000.00"
"2021","Gurupi","BRA - Brasil","36621.50"
"2021","Bom Jesus","BRA - Brasil","35200.00"
"2021","Itapissuma","BRA - Brasil","33000.00"
"2021","Governador Valadares","BRA - Brasil","33000.00"
"2021","Cergy-Pontoise","FRA - França","32681.07"
"2021","Cachoeira Paulista","BRA - Brasil","31200.00"
"2021",NULL,"ARL - Argélia","31128.00"
"2021","Corvallis","EUA - Estados Unidos","30897.47"
"2021","Eusébio","BRA - Brasil","30400.00"
"2021","Poitiers","FRA - França","30214.00"
"2021","Lugo","ESP - Espanha","29660.48"
"2021","Fullerton","EUA - Estados Unidos","29298.99"
"2021","Buri","BRA - Brasil","28800.00"
"2021","Itabaiana","BRA - Brasil","28600.00"
"2021","Campo Limpo Paulista","BRA - Brasil","28600.00"
"2021","Cranfield","ING - Inglaterra","28165.40"
"2021","Jouy-en-Josas","FRA - França","28112.57"
"2021","Alto Alegre","BRA - Brasil","28000.00"
"2021","Paço do Lumiar","BRA - Brasil","27500.00"
"2021","Alumínio","BRA - Brasil","27500.00"
"2021","Curitibanos","BRA - Brasil","26400.00"
"2021","Itapeva","BRA - Brasil","26400.00"
"2021","São Sebastião","BRA - Brasil","26400.00"
"2021","Ancona","ITA - Itália","25550.55"
"2021","Perugia","ITA - Itália","25444.89"
"2021","Ipojuca","BRA - Brasil","25000.00"
"2021","Monte Alto","BRA - Brasil","25000.00"
"2021","São Vicente Ferrer","BRA - Brasil","24400.00"
"2021","Toledo","BRA - Brasil","24200.00"
"2021","Matinhos","BRA - Brasil","24200.00"
"2021","Unaí","BRA - Brasil","24200.00"
"2021","Ottawa","CAN - Canadá","23735.27"
"2021","Formiga","BRA - Brasil","23600.00"
"2021","Oulu","FIN - Finlândia","23027.10"
"2021",NULL,"ITA - Itália","22708.01"
"2021","Palhoça","BRA - Brasil","22500.00"
"2021","Marechal Cândido Rondon","BRA - Brasil","22000.00"
"2021","Dois Vizinhos","BRA - Brasil","22000.00"
"2021","Telêmaco Borba","BRA - Brasil","21000.00"
"2021","Pittsburgh","EUA - Estados Unidos","20838.87"
"2021","Burnaby","CAN - Canadá","20364.16"
"2021","Pullman","EUA - Estados Unidos","20341.76"
"2021","Leeds","ING - Inglaterra","19710.86"
"2021","Mogi Guaçu","BRA - Brasil","19500.00"
"2021","Batatais","BRA - Brasil","19200.00"
"2021","Karlsruhe","RFA - Alemanha","19005.97"
"2021","Estrela","BRA - Brasil","18000.00"
"2021","Biguaçu","BRA - Brasil","18000.00"
"2021","Medianeira","BRA - Brasil","17600.00"
"2021","Oeiras","POR - Portugal","17595.45"
"2021","Maracanaú","BRA - Brasil","17500.00"
"2021","Oshawa","CAN - Canadá","16858.89"
"2021","Ceres","BRA - Brasil","16800.00"
"2021","Barra Velha","BRA - Brasil","16400.00"
"2021","Alicante","ESP - Espanha","16056.30"
"2021","Salto","BRA - Brasil","13200.00"
"2021","Catanduva","BRA - Brasil","13200.00"
"2021","Santa Bárbara d'Oeste","BRA - Brasil","13200.00"
"2021","Castanhal","BRA - Brasil","13200.00"
"2021","Ribeirão Bonito","BRA - Brasil","13200.00"
"2021","Resende","BRA - Brasil","13200.00"
"2021","Registro","BRA - Brasil","13200.00"
"2021","São Joaquim","BRA - Brasil","13200.00"
"2021","Bebedouro","BRA - Brasil","13200.00"
"2021","Sertãozinho","BRA - Brasil","13200.00"
"2021","Pato Branco","BRA - Brasil","13200.00"
"2021","Vassouras","BRA - Brasil","13200.00"
"2021","Iporá","BRA - Brasil","13200.00"
"2021","Jundiaí","BRA - Brasil","13200.00"
"2021","Palmeira dos Índios","BRA - Brasil","13000.00"
"2021","Sevilla","ESP - Espanha","12968.55"
"2021","Fartura","BRA - Brasil","12300.00"
"2021","Mateus Leme","BRA - Brasil","12000.00"
"2021","João Neiva","BRA - Brasil","12000.00"
"2021","Boituva","BRA - Brasil","12000.00"
"2021","Auburn","EUA - Estados Unidos","11432.40"
"2021","Colorado do Oeste","BRA - Brasil","11000.00"
"2021","Cachoeira","BRA - Brasil","11000.00"
"2021","Cedro","BRA - Brasil","11000.00"
"2021","Cabedelo","BRA - Brasil","11000.00"
"2021","Manhuaçu","BRA - Brasil","11000.00"
"2021","Venda Nova do Imigrante","BRA - Brasil","11000.00"
"2021","Almenara","BRA - Brasil","11000.00"
"2021","Braço do Norte","BRA - Brasil","10000.00"
"2021","Jacobina","BRA - Brasil","9900.00"
"2021","Rotterdam","HOL - Holanda","9628.32"
"2021","Erechim","BRA - Brasil","9100.00"
"2021","Cotia","BRA - Brasil","9000.00"
"2021","Guaramirim","BRA - Brasil","9000.00"
"2021","Presidente Epitácio","BRA - Brasil","8500.00"
"2021","Suzano","BRA - Brasil","8000.00"
"2021","Cruzeiro","BRA - Brasil","7500.00"
"2021","Morgantown","EUA - Estados Unidos","7077.20"
"2021","Urupema","BRA - Brasil","5600.00"
"2021","Adamantina","BRA - Brasil","5400.00"
"2021","Macuco","BRA - Brasil","5000.00"
"2021","Piraquara","BRA - Brasil","4500.00"
"2021","Jaguariúna","BRA - Brasil","4000.00"
"2021","Tarragona","ESP - Espanha","3547.08"
"2021","Itapetininga","BRA - Brasil","3230.00"
"2021","Rosana","BRA - Brasil","2200.00"
"2021","Feliz","BRA - Brasil","2200.00"
"2021","Mafra","BRA - Brasil","2200.00"
"2021","Avaré","BRA - Brasil","2000.00"
"2021","Afogados da Ingazeira","BRA - Brasil","1800.00"
"2021",NULL,"-","1110.00"
"2021","Cambridge","EUA - Estados Unidos","0.00"
"2021","Harbin","CHN - China","0.00"
"2021","Ann Arbor","EUA - Estados Unidos","0.00"
"2021","Sapporo","JAP - Japão","0.00"
"2021","Paterna","ESP - Espanha","0.00"
"2021","York","ING - Inglaterra","0.00"
"2021","Talence","FRA - França","0.00"
"2021","Washington, D. C.","EUA - Estados Unidos","0.00"
"2021","Lethbridge","CAN - Canadá","0.00"
"2022","São Paulo","BRA - Brasil","60159355.14"
"2022","Rio de Janeiro","BRA - Brasil","57988261.80"
"2022","Porto Alegre","BRA - Brasil","28199692.72"
"2022","Campinas","BRA - Brasil","23720480.37"
"2022","Belo Horizonte","BRA - Brasil","17729276.00"
"2022","Recife","BRA - Brasil","17088936.76"
"2022","Brasília","BRA - Brasil","15868285.75"
"2022","Florianópolis","BRA - Brasil","15304828.00"
"2022","Viçosa","BRA - Brasil","11060960.78"
"2022","Curitiba","BRA - Brasil","10993474.76"
"2022","São Carlos","BRA - Brasil","10593513.63"
"2022","Fortaleza","BRA - Brasil","8830220.00"
"2022","Belém","BRA - Brasil","8626440.00"
"2022","Salvador","BRA - Brasil","8577243.57"
"2022","Niterói","BRA - Brasil","7516756.59"
"2022","João Pessoa","BRA - Brasil","6372620.00"
"2022","Natal","BRA - Brasil","5948854.06"
"2022","Goiânia","BRA - Brasil","5923142.00"
"2022","Santa Maria","BRA - Brasil","5643696.68"
"2022","Maringá","BRA - Brasil","4976088.00"
"2022","Campina Grande","BRA - Brasil","4776200.00"
"2022","Lavras","BRA - Brasil","4517148.38"
"2022","Manaus","BRA - Brasil","3842594.00"
"2022","Uberlândia","BRA - Brasil","3797124.00"
"2022","Pelotas","BRA - Brasil","3565940.71"
"2022","São José dos Campos","BRA - Brasil","3329974.00"
"2022","Vitória","BRA - Brasil","3232200.00"
"2022","Londrina","BRA - Brasil","2904452.00"
"2022","Campo Grande","BRA - Brasil","2761686.00"
"2022","Ribeirão Preto","BRA - Brasil","2707954.00"
"2022","Seropédica","BRA - Brasil","2680102.00"
"2022","Maceió","BRA - Brasil","2629164.00"
"2022","Cuiabá","BRA - Brasil","2587662.00"
"2022","Piracicaba","BRA - Brasil","2572688.00"
"2022","São Cristóvão","BRA - Brasil","2292684.00"
"2022","Teresina","BRA - Brasil","2242277.00"
"2022","São Luís","BRA - Brasil","1915192.00"
"2022","Rio Grande","BRA - Brasil","1758002.00"
"2022","Campos dos Goytacazes","BRA - Brasil","1607130.00"
"2022","Cascavel","BRA - Brasil","1598318.00"
"2022","São Leopoldo","BRA - Brasil","1597412.00"
"2022","Juiz de Fora","BRA - Brasil","1482004.00"
"2022","Santo André","BRA - Brasil","1451022.00"
"2022","Mossoró","BRA - Brasil","1422696.00"
